study_id	dataset_id	study_label	sample_group	tissue_id	tissue_label	condition_label	sample_size	quant_method	pmid	study_type
QTS000015	QTD000192	GTEx_v10	brain_nucleus_accumbens	UBERON_0001882	brain (nucleus accumbens)	naive	308	exon	32913098	bulk
QTS000015	QTD000193	GTEx_v10	brain_nucleus_accumbens	UBERON_0001882	brain (nucleus accumbens)	naive	308	tx	32913098	bulk
QTS000015	QTD000194	GTEx_v10	brain_nucleus_accumbens	UBERON_0001882	brain (nucleus accumbens)	naive	308	txrev	32913098	bulk
QTS000015	QTD000195	GTEx_v10	brain_nucleus_accumbens	UBERON_0001882	brain (nucleus accumbens)	naive	308	leafcutter	32913098	bulk
QTS000015	QTD000196	GTEx_v10	brain_putamen	UBERON_0001874	brain (putamen)	naive	267	ge	32913098	bulk
QTS000015	QTD000197	GTEx_v10	brain_putamen	UBERON_0001874	brain (putamen)	naive	267	exon	32913098	bulk
QTS000015	QTD000198	GTEx_v10	brain_putamen	UBERON_0001874	brain (putamen)	naive	267	tx	32913098	bulk
QTS000015	QTD000199	GTEx_v10	brain_putamen	UBERON_0001874	brain (putamen)	naive	267	txrev	32913098	bulk
QTS000015	QTD000200	GTEx_v10	brain_putamen	UBERON_0001874	brain (putamen)	naive	267	leafcutter	32913098	bulk
QTS000015	QTD000201	GTEx_v10	brain_spinal_cord	UBERON_0006469	brain (spinal cord)	naive	213	ge	32913098	bulk
QTS000015	QTD000202	GTEx_v10	brain_spinal_cord	UBERON_0006469	brain (spinal cord)	naive	213	exon	32913098	bulk
QTS000015	QTD000203	GTEx_v10	brain_spinal_cord	UBERON_0006469	brain (spinal cord)	naive	213	tx	32913098	bulk
QTS000015	QTD000204	GTEx_v10	brain_spinal_cord	UBERON_0006469	brain (spinal cord)	naive	213	txrev	32913098	bulk
QTS000015	QTD000205	GTEx_v10	brain_spinal_cord	UBERON_0006469	brain (spinal cord)	naive	213	leafcutter	32913098	bulk
QTS000015	QTD000206	GTEx_v10	brain_substantia_nigra	UBERON_0002038	brain (substantia nigra)	naive	193	ge	32913098	bulk
QTS000015	QTD000207	GTEx_v10	brain_substantia_nigra	UBERON_0002038	brain (substantia nigra)	naive	193	exon	32913098	bulk
QTS000015	QTD000208	GTEx_v10	brain_substantia_nigra	UBERON_0002038	brain (substantia nigra)	naive	193	tx	32913098	bulk
QTS000015	QTD000209	GTEx_v10	brain_substantia_nigra	UBERON_0002038	brain (substantia nigra)	naive	193	txrev	32913098	bulk
QTS000015	QTD000210	GTEx_v10	brain_substantia_nigra	UBERON_0002038	brain (substantia nigra)	naive	193	leafcutter	32913098	bulk
QTS000015	QTD000211	GTEx_v10	breast	UBERON_0008367	breast	naive	530	ge	32913098	bulk
QTS000015	QTD000212	GTEx_v10	breast	UBERON_0008367	breast	naive	530	exon	32913098	bulk
QTS000015	QTD000213	GTEx_v10	breast	UBERON_0008367	breast	naive	530	tx	32913098	bulk
QTS000015	QTD000214	GTEx_v10	breast	UBERON_0008367	breast	naive	530	txrev	32913098	bulk
QTS000015	QTD000215	GTEx_v10	breast	UBERON_0008367	breast	naive	530	leafcutter	32913098	bulk
QTS000015	QTD000216	GTEx_v10	fibroblast	CL_0000057	fibroblast	naive	659	ge	32913098	bulk
QTS000015	QTD000217	GTEx_v10	fibroblast	CL_0000057	fibroblast	naive	659	exon	32913098	bulk
QTS000015	QTD000218	GTEx_v10	fibroblast	CL_0000057	fibroblast	naive	659	tx	32913098	bulk
QTS000015	QTD000219	GTEx_v10	fibroblast	CL_0000057	fibroblast	naive	659	txrev	32913098	bulk
QTS000015	QTD000220	GTEx_v10	fibroblast	CL_0000057	fibroblast	naive	659	leafcutter	32913098	bulk
QTS000015	QTD000221	GTEx_v10	LCL	EFO_0005292	LCL	naive	329	ge	32913098	bulk
QTS000015	QTD000222	GTEx_v10	LCL	EFO_0005292	LCL	naive	329	exon	32913098	bulk
QTS000015	QTD000223	GTEx_v10	LCL	EFO_0005292	LCL	naive	329	tx	32913098	bulk
QTS000015	QTD000224	GTEx_v10	LCL	EFO_0005292	LCL	naive	329	txrev	32913098	bulk
QTS000015	QTD000225	GTEx_v10	LCL	EFO_0005292	LCL	naive	329	leafcutter	32913098	bulk
QTS000015	QTD000226	GTEx_v10	colon_sigmoid	UBERON_0001159	sigmoid colon	naive	430	ge	32913098	bulk
QTS000015	QTD000227	GTEx_v10	colon_sigmoid	UBERON_0001159	sigmoid colon	naive	430	exon	32913098	bulk
QTS000015	QTD000228	GTEx_v10	colon_sigmoid	UBERON_0001159	sigmoid colon	naive	430	tx	32913098	bulk
QTS000015	QTD000229	GTEx_v10	colon_sigmoid	UBERON_0001159	sigmoid colon	naive	430	txrev	32913098	bulk
QTS000015	QTD000230	GTEx_v10	colon_sigmoid	UBERON_0001159	sigmoid colon	naive	430	leafcutter	32913098	bulk
QTS000015	QTD000231	GTEx_v10	colon_transverse	UBERON_0001157	transverse colon	naive	497	ge	32913098	bulk
QTS000015	QTD000232	GTEx_v10	colon_transverse	UBERON_0001157	transverse colon	naive	497	exon	32913098	bulk
QTS000015	QTD000233	GTEx_v10	colon_transverse	UBERON_0001157	transverse colon	naive	497	tx	32913098	bulk
QTS000015	QTD000234	GTEx_v10	colon_transverse	UBERON_0001157	transverse colon	naive	497	txrev	32913098	bulk
QTS000015	QTD000235	GTEx_v10	colon_transverse	UBERON_0001157	transverse colon	naive	497	leafcutter	32913098	bulk
QTS000015	QTD000236	GTEx_v10	esophagus_gej	UBERON_0004550	esophagus (gej)	naive	419	ge	32913098	bulk
QTS000015	QTD000237	GTEx_v10	esophagus_gej	UBERON_0004550	esophagus (gej)	naive	419	exon	32913098	bulk
QTS000015	QTD000238	GTEx_v10	esophagus_gej	UBERON_0004550	esophagus (gej)	naive	419	tx	32913098	bulk
QTS000015	QTD000239	GTEx_v10	esophagus_gej	UBERON_0004550	esophagus (gej)	naive	419	txrev	32913098	bulk
QTS000015	QTD000240	GTEx_v10	esophagus_gej	UBERON_0004550	esophagus (gej)	naive	419	leafcutter	32913098	bulk
QTS000015	QTD000241	GTEx_v10	esophagus_mucosa	UBERON_0006920	esophagus (mucosa)	naive	634	ge	32913098	bulk
QTS000015	QTD000242	GTEx_v10	esophagus_mucosa	UBERON_0006920	esophagus (mucosa)	naive	634	exon	32913098	bulk
QTS000015	QTD000243	GTEx_v10	esophagus_mucosa	UBERON_0006920	esophagus (mucosa)	naive	634	tx	32913098	bulk
QTS000015	QTD000244	GTEx_v10	esophagus_mucosa	UBERON_0006920	esophagus (mucosa)	naive	634	txrev	32913098	bulk
QTS000015	QTD000245	GTEx_v10	esophagus_mucosa	UBERON_0006920	esophagus (mucosa)	naive	634	leafcutter	32913098	bulk
QTS000015	QTD000246	GTEx_v10	esophagus_muscularis	UBERON_0004648	esophagus (muscularis)	naive	590	ge	32913098	bulk
QTS000015	QTD000247	GTEx_v10	esophagus_muscularis	UBERON_0004648	esophagus (muscularis)	naive	590	exon	32913098	bulk
QTS000015	QTD000248	GTEx_v10	esophagus_muscularis	UBERON_0004648	esophagus (muscularis)	naive	590	tx	32913098	bulk
QTS000015	QTD000249	GTEx_v10	esophagus_muscularis	UBERON_0004648	esophagus (muscularis)	naive	590	txrev	32913098	bulk
QTS000015	QTD000250	GTEx_v10	esophagus_muscularis	UBERON_0004648	esophagus (muscularis)	naive	590	leafcutter	32913098	bulk
QTS000015	QTD000251	GTEx_v10	heart_atrial_appendage	UBERON_0006631	heart (atrial appendage)	naive	473	ge	32913098	bulk
QTS000015	QTD000252	GTEx_v10	heart_atrial_appendage	UBERON_0006631	heart (atrial appendage)	naive	473	exon	32913098	bulk
QTS000015	QTD000253	GTEx_v10	heart_atrial_appendage	UBERON_0006631	heart (atrial appendage)	naive	473	tx	32913098	bulk
QTS000015	QTD000254	GTEx_v10	heart_atrial_appendage	UBERON_0006631	heart (atrial appendage)	naive	473	txrev	32913098	bulk
QTS000015	QTD000255	GTEx_v10	heart_atrial_appendage	UBERON_0006631	heart (atrial appendage)	naive	473	leafcutter	32913098	bulk
QTS000015	QTD000256	GTEx_v10	heart_left_ventricle	UBERON_0006566	heart (left ventricle)	naive	481	ge	32913098	bulk
QTS000015	QTD000257	GTEx_v10	heart_left_ventricle	UBERON_0006566	heart (left ventricle)	naive	481	exon	32913098	bulk
QTS000015	QTD000258	GTEx_v10	heart_left_ventricle	UBERON_0006566	heart (left ventricle)	naive	481	tx	32913098	bulk
QTS000015	QTD000259	GTEx_v10	heart_left_ventricle	UBERON_0006566	heart (left ventricle)	naive	481	txrev	32913098	bulk
QTS000015	QTD000260	GTEx_v10	heart_left_ventricle	UBERON_0006566	heart (left ventricle)	naive	481	leafcutter	32913098	bulk
QTS000015	QTD000261	GTEx_v10	kidney_cortex	UBERON_0001225	kidney (cortex)	naive	106	ge	32913098	bulk
QTS000015	QTD000262	GTEx_v10	kidney_cortex	UBERON_0001225	kidney (cortex)	naive	106	exon	32913098	bulk
QTS000015	QTD000263	GTEx_v10	kidney_cortex	UBERON_0001225	kidney (cortex)	naive	106	tx	32913098	bulk
QTS000015	QTD000264	GTEx_v10	kidney_cortex	UBERON_0001225	kidney (cortex)	naive	106	txrev	32913098	bulk
QTS000015	QTD000265	GTEx_v10	kidney_cortex	UBERON_0001225	kidney (cortex)	naive	106	leafcutter	32913098	bulk
QTS000015	QTD000266	GTEx_v10	liver	UBERON_0001114	liver	naive	269	ge	32913098	bulk
QTS000015	QTD000267	GTEx_v10	liver	UBERON_0001114	liver	naive	269	exon	32913098	bulk
QTS000015	QTD000268	GTEx_v10	liver	UBERON_0001114	liver	naive	269	tx	32913098	bulk
QTS000015	QTD000269	GTEx_v10	liver	UBERON_0001114	liver	naive	269	txrev	32913098	bulk
QTS000015	QTD000270	GTEx_v10	liver	UBERON_0001114	liver	naive	269	leafcutter	32913098	bulk
QTS000015	QTD000271	GTEx_v10	lung	UBERON_0008952	lung	naive	652	ge	32913098	bulk
QTS000015	QTD000272	GTEx_v10	lung	UBERON_0008952	lung	naive	652	exon	32913098	bulk
QTS000015	QTD000273	GTEx_v10	lung	UBERON_0008952	lung	naive	652	tx	32913098	bulk
QTS000015	QTD000274	GTEx_v10	lung	UBERON_0008952	lung	naive	652	txrev	32913098	bulk
QTS000015	QTD000275	GTEx_v10	lung	UBERON_0008952	lung	naive	652	leafcutter	32913098	bulk
QTS000015	QTD000276	GTEx_v10	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	185	ge	32913098	bulk
QTS000015	QTD000277	GTEx_v10	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	185	exon	32913098	bulk
QTS000015	QTD000278	GTEx_v10	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	185	tx	32913098	bulk
QTS000015	QTD000279	GTEx_v10	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	185	txrev	32913098	bulk
QTS000015	QTD000280	GTEx_v10	minor_salivary_gland	UBERON_0006330	minor salivary gland	naive	185	leafcutter	32913098	bulk
QTS000015	QTD000281	GTEx_v10	muscle	UBERON_0001134	muscle	naive	871	ge	32913098	bulk
QTS000015	QTD000282	GTEx_v10	muscle	UBERON_0001134	muscle	naive	871	exon	32913098	bulk
QTS000015	QTD000283	GTEx_v10	muscle	UBERON_0001134	muscle	naive	871	tx	32913098	bulk
QTS000015	QTD000284	GTEx_v10	muscle	UBERON_0001134	muscle	naive	871	txrev	32913098	bulk
QTS000015	QTD000285	GTEx_v10	muscle	UBERON_0001134	muscle	naive	871	leafcutter	32913098	bulk
QTS000015	QTD000286	GTEx_v10	nerve_tibial	UBERON_0001323	tibial nerve	naive	708	ge	32913098	bulk
QTS000015	QTD000287	GTEx_v10	nerve_tibial	UBERON_0001323	tibial nerve	naive	708	exon	32913098	bulk
QTS000015	QTD000288	GTEx_v10	nerve_tibial	UBERON_0001323	tibial nerve	naive	708	tx	32913098	bulk
QTS000015	QTD000289	GTEx_v10	nerve_tibial	UBERON_0001323	tibial nerve	naive	708	txrev	32913098	bulk
QTS000015	QTD000290	GTEx_v10	nerve_tibial	UBERON_0001323	tibial nerve	naive	708	leafcutter	32913098	bulk
QTS000015	QTD000291	GTEx_v10	ovary	UBERON_0000992	ovary	naive	201	ge	32913098	bulk
QTS000015	QTD000292	GTEx_v10	ovary	UBERON_0000992	ovary	naive	201	exon	32913098	bulk
QTS000015	QTD000293	GTEx_v10	ovary	UBERON_0000992	ovary	naive	201	tx	32913098	bulk
QTS000015	QTD000294	GTEx_v10	ovary	UBERON_0000992	ovary	naive	201	txrev	32913098	bulk
QTS000015	QTD000295	GTEx_v10	ovary	UBERON_0000992	ovary	naive	201	leafcutter	32913098	bulk
QTS000015	QTD000296	GTEx_v10	pancreas	UBERON_0001150	pancreas	naive	376	ge	32913098	bulk
QTS000015	QTD000297	GTEx_v10	pancreas	UBERON_0001150	pancreas	naive	376	exon	32913098	bulk
QTS000015	QTD000298	GTEx_v10	pancreas	UBERON_0001150	pancreas	naive	376	tx	32913098	bulk
QTS000015	QTD000299	GTEx_v10	pancreas	UBERON_0001150	pancreas	naive	376	txrev	32913098	bulk
QTS000015	QTD000300	GTEx_v10	pancreas	UBERON_0001150	pancreas	naive	376	leafcutter	32913098	bulk
QTS000015	QTD000301	GTEx_v10	pituitary	UBERON_0000007	pituitary	naive	324	ge	32913098	bulk
QTS000015	QTD000302	GTEx_v10	pituitary	UBERON_0000007	pituitary	naive	324	exon	32913098	bulk
QTS000015	QTD000303	GTEx_v10	pituitary	UBERON_0000007	pituitary	naive	324	tx	32913098	bulk
QTS000015	QTD000304	GTEx_v10	pituitary	UBERON_0000007	pituitary	naive	324	txrev	32913098	bulk
QTS000015	QTD000305	GTEx_v10	pituitary	UBERON_0000007	pituitary	naive	324	leafcutter	32913098	bulk
QTS000015	QTD000306	GTEx_v10	prostate	UBERON_0002367	prostate	naive	294	ge	32913098	bulk
QTS000015	QTD000307	GTEx_v10	prostate	UBERON_0002367	prostate	naive	294	exon	32913098	bulk
QTS000015	QTD000308	GTEx_v10	prostate	UBERON_0002367	prostate	naive	294	tx	32913098	bulk
QTS000015	QTD000309	GTEx_v10	prostate	UBERON_0002367	prostate	naive	294	txrev	32913098	bulk
QTS000015	QTD000310	GTEx_v10	prostate	UBERON_0002367	prostate	naive	294	leafcutter	32913098	bulk
QTS000015	QTD000311	GTEx_v10	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	668	ge	32913098	bulk
QTS000015	QTD000312	GTEx_v10	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	668	exon	32913098	bulk
QTS000015	QTD000313	GTEx_v10	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	668	tx	32913098	bulk
QTS000015	QTD000314	GTEx_v10	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	668	txrev	32913098	bulk
QTS000015	QTD000315	GTEx_v10	skin_not_sun_exposed	UBERON_0036149	skin (suprapubic)	naive	668	leafcutter	32913098	bulk
QTS000015	QTD000316	GTEx_v10	skin_sun_exposed	UBERON_0002097	skin	naive	802	ge	32913098	bulk
QTS000015	QTD000317	GTEx_v10	skin_sun_exposed	UBERON_0002097	skin	naive	802	exon	32913098	bulk
QTS000015	QTD000318	GTEx_v10	skin_sun_exposed	UBERON_0002097	skin	naive	802	tx	32913098	bulk
QTS000015	QTD000319	GTEx_v10	skin_sun_exposed	UBERON_0002097	skin	naive	802	txrev	32913098	bulk
QTS000015	QTD000320	GTEx_v10	skin_sun_exposed	UBERON_0002097	skin	naive	802	leafcutter	32913098	bulk
QTS000015	QTD000321	GTEx_v10	small_intestine	UBERON_0001211	small intestine	naive	212	ge	32913098	bulk
QTS000015	QTD000322	GTEx_v10	small_intestine	UBERON_0001211	small intestine	naive	212	exon	32913098	bulk
QTS000015	QTD000323	GTEx_v10	small_intestine	UBERON_0001211	small intestine	naive	212	tx	32913098	bulk
QTS000015	QTD000324	GTEx_v10	small_intestine	UBERON_0001211	small intestine	naive	212	txrev	32913098	bulk
QTS000015	QTD000325	GTEx_v10	small_intestine	UBERON_0001211	small intestine	naive	212	leafcutter	32913098	bulk
QTS000015	QTD000326	GTEx_v10	spleen	UBERON_0002106	spleen	naive	280	ge	32913098	bulk
QTS000015	QTD000327	GTEx_v10	spleen	UBERON_0002106	spleen	naive	280	exon	32913098	bulk
QTS000015	QTD000328	GTEx_v10	spleen	UBERON_0002106	spleen	naive	280	tx	32913098	bulk
QTS000015	QTD000329	GTEx_v10	spleen	UBERON_0002106	spleen	naive	280	txrev	32913098	bulk
QTS000015	QTD000330	GTEx_v10	spleen	UBERON_0002106	spleen	naive	280	leafcutter	32913098	bulk
QTS000015	QTD000331	GTEx_v10	stomach	UBERON_0000945	stomach	naive	418	ge	32913098	bulk
QTS000015	QTD000332	GTEx_v10	stomach	UBERON_0000945	stomach	naive	418	exon	32913098	bulk
QTS000015	QTD000333	GTEx_v10	stomach	UBERON_0000945	stomach	naive	418	tx	32913098	bulk
QTS000015	QTD000334	GTEx_v10	stomach	UBERON_0000945	stomach	naive	418	txrev	32913098	bulk
QTS000015	QTD000335	GTEx_v10	stomach	UBERON_0000945	stomach	naive	418	leafcutter	32913098	bulk
QTS000015	QTD000336	GTEx_v10	testis	UBERON_0000473	testis	naive	424	ge	32913098	bulk
QTS000015	QTD000337	GTEx_v10	testis	UBERON_0000473	testis	naive	424	exon	32913098	bulk
QTS000015	QTD000338	GTEx_v10	testis	UBERON_0000473	testis	naive	424	tx	32913098	bulk
QTS000015	QTD000339	GTEx_v10	testis	UBERON_0000473	testis	naive	424	txrev	32913098	bulk
QTS000015	QTD000340	GTEx_v10	testis	UBERON_0000473	testis	naive	424	leafcutter	32913098	bulk
QTS000015	QTD000341	GTEx_v10	thyroid	UBERON_0002046	thyroid	naive	724	ge	32913098	bulk
QTS000015	QTD000342	GTEx_v10	thyroid	UBERON_0002046	thyroid	naive	724	exon	32913098	bulk
